id,title,year
99277,Class of 1999,1990
99286,Cold Dog Soup,1990
99291,Come See the Paradise,1990
99292,The Comfort of Strangers,1990
99300,Convicts,1991
99305,Corporate Affairs,1990
99306,Corps perdus,1989
99310,Coupe de Ville,1990
99312,Cover-Up,1991
99316,Crazy People,1990
99323,The Crossing,1990
99327,A Cry in the Wild,1990
99329,Cry-Baby,1990
99334,Cyrano de Bergerac,1990
99337,DMZ,1990
99342,Daddy's Dyin'... Who's Got the Will?,1990
99344,Gallant Ladies,1990
99348,Dances with Wolves,1990
99365,Darkman,1990
99371,Days of Thunder,1990
99384,Death Spa,1989
99385,Death Warrant,1990
99394,Deep Sleep,1990
99395,Def by Temptation,1990
99397,Defenseless,1991
99399,Delta Force 2: The Colombian Connection,1990
99406,La désenchantée,1990
99409,Desperate Hours,1990
99422,Dick Tracy,1990
99423,Die Hard 2,1990
99430,Dimenticare Palermo,1990
99441,Disturbed,1990
99450,The Boyfriend School,1990
99460,Downtown,1990
99472,DuckTales the Movie: Treasure of the Lost Lamp,1990
99474,Dune Warriors,1991
99480,Eating,1990
99487,Edward Scissorhands,1990
99502,Enemy,1990
99506,Enid Is Sleeping,1990
99520,Everybody Wins,1990
99523,Evil Spirits,1990
99527,Exiled in America,1992
99541,False Identity,1990
99546,Far Out Man,1990
99554,Fatal Sky,1990
99557,Fear,1990
99560,La femme fardée,1990
99566,The Field,1990
99572,The Final Alliance,1990
99575,Fire Birds,1990
99577,Firehead,1991
99578,The First Power,1990
99581,Flashback,1990
99582,Flatliners,1990
99587,Flight of the Intruder,1991
99606,The Fourth War,1990
99612,Roger Corman's Frankenstein Unbound,1990
99615,The Freshman,1990
99621,Flight from Paradise,1990
99623,Funny About Love,1990
99636,Gate 2: The Trespassers,1990
99641,Gentile alouette,1990
99653,Ghost,1990
99664,Girlfriend from Hell,1989
99674,The Godfather: Part III,1990
99685,Goodfellas,1990
99699,Green Card,1990
99700,Gremlins 2: The New Batch,1990
99703,The Grifters,1990
99704,Grim Prairie Tales,1990
99726,Hamlet,1990
99731,The Handmaid's Tale,1990
99733,Happily Ever After,1990
99739,Hard to Kill,1990
99740,Hardware,1990
99743,The Haunting of Morella,1990
99747,Havana,1990
99750,Heart Condition,1990
99762,Henry & June,1990
99768,Hidden Agenda,1990
99785,Home Alone,1990
99789,L'homme au masque d'or,1991
99796,Horseplayer,1990
99797,The Hot Spot,1990
99810,The Hunt for Red October,1990
99817,Dark Angel,1990
99819,I Love You to Death,1990
99824,Alex,1991
99827,There Were Days... and Moons,1990
99832,Impulse,1990
99840,In the Shadow of the Sandcastle,1996
99841,In the Spirit,1990
99846,Innocent Victim,1989
99849,Instant Karma,1990
99850,Internal Affairs,1990
99865,Italia-Germania 4-3,1990
99871,Jacob's Ladder,1990
99879,Jezebel's Kiss,1990
99892,Joe Versus the Volcano,1990
99901,Jours tranquilles à Clichy,1990
99908,Just Like in the Movies,1990
99923,"Carnival, Angel and Dust",1990
99938,Kindergarten Cop,1990
99939,King of New York,1990
99951,The Krays,1990
99982,Last Call,1991
99984,The Last Match,1991
99991,The Last of the Finest,1990
99996,Legacy,1993
100003,The Lemon Sisters,1989
100015,Liberty & Bash,1989
100026,A Life of Sin,1979
100036,Little Vegas,1990
100039,Living to Die,1990
100046,The Long Walk Home,1990
100050,Look Who's Talking Too,1990
100053,Loose Cannons,1990
100065,Love at Large,1990
100087,Madhouse,1990
100102,The Man Inside,1990
100107,Maniac Cop 2,1990
100112,The Hairdresser's Husband,1990
100114,Marked for Death,1990
100116,Martians Go Home,1989
100122,A Matter of Degrees,1990
100129,Meet the Applegates,1990
100133,Memphis Belle,1990
100134,Men Don't Leave,1990
100135,Men at Work,1990
100140,Mermaids,1990
100143,Miami Blues,1990
100148,Midnight Ride,1990
100150,Miller's Crossing,1990
100151,Mindwalk,1990
100156,Mirror Mirror,1990
100157,Misery,1990
100161,Mister Frost,1990
100168,Mo' Better Blues,1990
100170,Mob Story,1989
100171,Modern Love,1990
100172,Mom,1991
100175,Money,1991
100190,Notti di paura,1997
100201,Mr. Destiny,1990
100211,Music Box,1989
100212,My Blue Heaven,1990
100222,Naked Tango,1990
100224,Narrow Margin,1990
100232,Navy Seals,1990
100251,Night Eyes,1990
100261,Nightmare at Noon,1988
100281,The Nutcracker Prince,1990
100287,Old Explorers,1990
100301,Opportunity Knocks,1990
100303,Operation Corned Beef,1991
100304,Eagle,1990
100317,Overexposed,1990
100318,Pacific Heights,1990
100319,Pacific Palisades,1990
100330,Paper Mask,1990
100343,Peacemaker,1990
100369,The Pit and the Pendulum,1991
100395,Postcards from the Edge,1990
100403,Predator 2,1990
100404,Presumed Innocent,1990
100405,Pretty Woman,1990
100408,Nel giardino delle rose,1990
100431,Pucker Up and Bark Like a Dog,1989
100436,Pump Up the Volume,1990
100442,Q & A,1990
100449,Quick Change,1990
100456,The Rainbow Thief,1990
100466,Red Blooded American Girl,1990
100468,Red Surf,1989
100477,The Rescuers Down Under,1990
100485,Revenge,1990
100486,Reversal of Fortune,1990
100488,Rich Girl,1991
100502,RoboCop 2,1990
100504,Rock 'n' Roll High School Forever,1991
100507,Rocky V,1990
100512,Romeo.Juliet,1990
100514,The Rookie,1990
100516,Rosamunde,1990
100519,Rosencrantz & Guildenstern Are Dead,1990
100528,The Runestone,1991
100530,The Russia House,1990
100533,Killer Instinct,1989
100536,"No Fear, No Die",1990
100546,Sandino,1991
100550,Satan's Princess,1989
100572,Il segreto,1990
100589,Shakma,1990
100594,The Sheltering Sky,1990
100602,A Shock to the System,1990
100604,Short Time,1990
100606,A Show of Force,1990
100611,Sibling Rivalry,1990
100613,Side Out,1990
100633,Der Skipper,1990
100649,Solar Crisis,1990
100650,Night Sun,1990
100661,Sonny Boy,1989
100680,Stanley & Iris,1990
100683,Stasera a casa di Alice,1990
100685,State of Grace,1990
100688,Steel and Lace,1991
100691,Stella,1990
100699,On Tour,1990
100740,Tales from the Darkside: The Movie,1990
100758,Teenage Mutant Ninja Turtles,1990
100786,Till There Was You,1991
100791,To Sleep with Anger,1990
100802,Total Recall,1990
100814,Tremors,1990
100817,Tripwire,1989
100822,Tune in Tomorrow...,1990
100826,Twisted Justice,1990
100827,Two Evil Eyes,1990
100828,The Two Jakes,1990
100829,Con el amor no se juega,1991
100840,Un week-end sur deux,1990
100873,Vincent & Theo,1990
100878,Una vita scellerata,1990
100879,Vital Signs,1990
100899,Waiting for the Light,1990
100911,"Welcome Home, Roxy Carmichael",1990
100924,Where the Heart Is,1990
100928,White Hunter Black Heart,1990
100929,White Room,1990
100931,Why Me?,1990
100934,Wild Orchid,1989
100935,Wild at Heart,1990
100940,Windprints,1989
100944,The Witches,1990
100994,Young Guns II,1990
101004,Zandalee,1991
101026,Tie Me Up! Tie Me Down!,1989
101250,18 anni tra una settimana,1991
101252,29th Street,1991
101268,Across the Tracks,1990
101272,The Addams Family,1991
101273,The Adjuster,1991
101276,Afraid of the Dark,1991
101301,All I Want for Christmas,1991
101307,Germany Year 90 Nine Zero,1991
101317,Lovers: A True Story,1991
101320,Ambition,1991
101324,American Friends,1991
101329,An American Tail: Fievel Goes West,1991
101335,Amor e Dedinhos de Pé,1992
101337,L'amore necessario,1991
101356,Another You,1991
101368,Severed Ties,1992
101371,Article 99,1992
101373,At Play in the Fields of the Lord,1991
101387,Aya,1990
101393,Backdraft,1991
101404,The Ballad of the Sad Cafe,1991
101410,Barton Fink,1991
101412,Beastmaster 2: Through the Portal of Time,1991
101413,Beautiful Dreamers,1990
101416,Becoming Colette,1991
101452,Bill & Ted's Bogus Journey,1991
101453,Billy Bathgate,1991
101465,Black Robe,1991
101473,Blonde Fist,1991
101478,Blood and Concrete,1991
101481,Bloodfist III: Forced to Fight,1992
101486,Blue Desert,1990
101504,The Boy Who Cried Bitch,1991
101507,Boyz n the Hood,1991
101510,Bright Angel,1990
101516,Bugsy,1991
101518,Bullseye!,1990
101523,The Butcher's Wife,1991
101524,By the Sword,1991
101530,The Cabinet of Dr. Ramirez,1991
101531,Cadence,1990
101540,Cape Fear,1991
101541,Capital Punishment,1991
101545,Career Opportunities,1991
101551,The Wicked,1991
101560,Chains of Gold,1990
101578,China Cry: A True Story,1990
101587,City Slickers,1991
101588,City of Hope,1991
101590,Class Action,1991
101592,Clearcut,1991
101593,A Climate for Killing,1991
101595,Close My Eyes,1991
101596,The Closer,1990
101597,Closet Land,1991
101599,Coldfire,1990
101606,Company Business,1991
101625,Once Upon a Crime...,1992
101629,Crooked Hearts,1991
101635,Curly Sue,1991
101636,Curse III: Blood Sacrifice,1991
101646,En dag i oktober,1991
101660,The Dark Backward,1991
101669,Dead Again,1991
101676,Dead Women in Lingerie,1991
101694,Deceived,1991
101698,Defending Your Life,1991
101701,Delirious,1991
101707,Denial,1990
101725,Diary of a Hitman,1991
101735,Diplomatic Immunity,1991
101736,Diplomatic Immunity,1992
101745,Doc Hollywood,1991
101746,The Doctor,1991
101748,Dogfight,1991
101753,Especially on Sunday,1991
101757,Don't Tell Mom the Babysitter's Dead,1991
101761,The Doors,1991
101764,Double Impact,1991
101773,Drive,1991
101775,Drop Dead Fred,1991
101786,Dutch,1991
101787,Dying Young,1991
101798,Edward II,1991
101808,Emerald City,1988
101809,Eminent Domain,1990
101811,Enchanted April,1991
101812,The End of Innocence,1990
101829,Europa,1991
101831,Eve of Destruction,1991
101834,A Grande Arte,1991
101844,Eyes of an Angel,1991
101846,F/X2,1991
101862,Father of the Bride,1991
101863,"The Favour, the Watch and the Very Big Fish",1991
101866,Femme Fatale,1991
101874,Final Approach,1991
101882,Fires Within,1991
101889,The Fisher King,1991
101891,The Five Heartbeats,1991
101898,Flirting,1991
101902,For the Boys,1991
101909,Frame Up,1991
101912,Frankie and Johnny,1991
101917,Freddy's Dead: The Final Nightmare,1991
101921,Fried Green Tomatoes,1991
101931,Future Kick,1991
101965,The Good Policeman,1991
101969,Grand Canyon,1991
101970,Grand Isle,1991
101983,Guilty as Charged,1991
101984,Guilty by Suspicion,1991
101996,Hammers Over the Anvil,1993
101998,Hangin' with the Homeboys,1991
102002,Hard Promises,1991
102004,The Hard Way,1991
102005,Harley Davidson and the Marlboro Man,1991
102011,"He Said, She Said",1991
102014,Hear My Song,1991
102015,Hearts of Darkness: A Filmmaker's Apocalypse,1991
102032,High Strung,1992
102034,Highlander II: The Quickening,1991
102035,Highway 61,1991
102043,Hired to Kill,1990
102045,The Hitman,1991
102048,Homicide,1991
102057,Hook,1991
102059,Hot Shots!,1991
102070,Hudson Hawk,1991
102076,Hunting,1991
102103,Impromptu,1991
102105,In Between,1991
102107,In Gold We Trust,1990
102116,The Indian Runner,1991
102122,Inner Sanctum,1991
102128,Iron Maze,1991
102130,Isabelle Eberhardt,1991
102137,J'entends plus la guitare,1991
102138,JFK,1991
102170,Julia Has Two Lovers,1990
102174,Jumpin' at the Boneyard,1991
102175,Jungle Fever,1991
102178,K2,1991
102181,Kafka,1991
102216,King Ralph,1991
102220,A Kiss Before Dying,1991
102242,Kuchnia polska,1991
102250,L.A. Story,1991
102265,The Long Winter,1992
102266,The Last Boy Scout,1991
102267,Lifebreath,1997
102283,Legal Tender,1991
102284,Leise Schatten,1992
102285,Lena's Holiday,1991
102288,Let Him Have It,1991
102299,Liebestraum,1991
102303,Life Stinks,1991
102307,Light Sleeper,1992
102313,The Linguini Incident,1991
102316,Little Man Tate,1991
102317,Little Noises,1991
102329,Lonely Hearts,1991
102341,Love Hurts,1990
102343,Love Potion No. 9,1992
102368,Madame Bovary,1991
102388,The Man in the Moon,1991
102395,Mannequin: On the Move,1991
102411,The Marrying Man,1991
102422,McBain,1991
102432,Men of Respect,1990
102439,The Suspended Step of the Stork,1991
102443,A Midnight Clear,1992
102444,Milena,1991
102445,Millions,1991
102449,The Bachelor,1990
102453,Missing Pieces,1991
102460,Mobsters,1991
102465,"Mon père, ce héros.",1991
102469,Mortal Thoughts,1991
102477,Una mujer bajo la lluvia,1992
102489,Mutator,1989
102492,My Girl,1991
102493,My Heroes Have Always Been Cowboys,1991
102494,My Own Private Idaho,1991
102500,Mystery Date,1991
102510,The Naked Gun 2½: The Smell of Fear,1991
102511,Naked Lunch,1991
102512,Naked Obsession,1990
102517,Necessary Roughness,1991
102520,La neige et le feu,1991
102526,New Jack City,1991
102536,Night on Earth,1991
102543,No Secrets,1991
102555,Not Without My Daughter,1991
102558,Nothing But Trouble,1991
102573,The Object of Beauty,1991
102590,Once Around,1991
102592,One False Move,1992
102593,One Good Cop,1991
102598,Only the Lonely,1991
102602,The Siege of Venice,1991
102603,Oscar,1991
102609,Other People's Money,1991
102614,Out for Justice,1991
102616,Out of the Rain,1991
102619,Oxen,1991
102631,Paradise,1991
102638,Paris Trout,1991
102685,Point Break,1991
102703,Prayer of the Rollerboys,1990
102707,Preminger: Anatomy of a Filmmaker,1991
102713,The Prince of Tides,1991
102721,Proof,1991
102729,Pure Luck,1991
102733,Pyrates,1991
102741,Queens Logic,1991
102744,Quigley Down Under,1990
102749,A Rage in Harlem,1991
102750,The Rain Killer,1990
102753,Rambling Rose,1991
102757,The Rapture,1991
102768,Regarding Henry,1991
102770,La reine blanche,1991
102789,Ricochet,1991
102791,Riflessi in un cielo scuro,1991
102793,Ring of Fire,1991
102797,Robin Hood,1991
102798,Robin Hood: Prince of Thieves,1991
102803,The Rocketeer,1991
102817,Rubin and Ed,1991
102818,Run,1991
102820,Rush,1991
102832,Samantha,1991
102849,Scenes from a Mall,1991
102855,Scream of Stone,1991
102860,Scissors,1991
102861,Scorchers,1991
102867,Secret Friends,1991
102882,Servants of Twilight,1991
102900,Shattered,1991
102913,Shout,1991
102915,Showdown in Little Tokyo,1991
102920,Shuttlecock,1993
102926,The Silence of the Lambs,1991
102940,Ski School,1990
102945,Sleeping with the Enemy,1991
102951,Soapdish,1991
102954,Sol Bianca 2,1991
102969,The Efficiency Expert,1992
102975,Star Trek VI: The Undiscovered Country,1991
102984,Stone Cold,1991
103003,Suburban Commando,1991
103006,Sunset Heat,1992
103007,The Super,1991
103015,Sweet Talker,1991
103016,Switch,1991
103035,Taking Care of Business,1990
103055,A Fine Romance,1992
103057,Ted & Venus,1991
103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991
103064,Terminator 2: Judgment Day,1991
103069,Texasville,1990
103074,Thelma & Louise,1991
103110,Tous les matins du monde,1991
103112,Toy Soldiers,1991
103116,Trancers II,1991
103119,Travis,1991
103125,True Colors,1991
103129,Truly Madly Deeply,1990
103135,Assassin of the Tsar,1991
103141,Turtle Beach,1992
103157,The Unborn,1991
103158,Uncaged,1991
103161,Under Surveillance,1991
103184,V.I. Warshawski,1991
103186,Cows,1992
103200,Towards Evening,1990
103203,The Voyage of Captain Fracassa,1990
103224,Le voleur d'enfants,1991
103231,Waiting,1991
103239,Wedlock,1991
103241,What About Bob?,1991
103243,Where Angels Fear to Tread,1991
103247,White Fang,1991
103251,White Palace,1990
103262,Wild Hearts Can't Be Broken,1991
103265,Wildfeuer,1991
103267,Wilding,1990
103268,The Willies,1990
103273,Wishman,1992
103303,Year of the Gun,1991
103594,1492: Conquest of Paradise,1992
103595,1991: The Year Punk Broke,1992
103609,The Magic Voyage,1992
103615,The Absence,1992
103617,Aces: Iron Eagle III,1992
103629,Age Isn't Everything,1991
103634,Aileen Wuornos: The Selling of a Serial Killer,1992
103644,Alien³,1992
103666,Amazon,1990
103670,American Heart,1992
103681,Lover,1992
103710,Love After Love,1992
103723,As You Like It,1992
103747,The Babe,1992
103752,Back in the U.S.S.R.,1992
103772,Basic Instinct,1992
103776,Batman Returns,1992
103786,Beethoven,1992
103791,Belle Epoque,1992
103805,Beyond the Law,1993
103818,Black Ice,1992
103827,Blame It on the Bellboy,1992
103838,The Inner Circle,1991
103848,Blue Ice,1992
103850,Bob Roberts,1992
103855,The Bodyguard,1992
103859,Boomerang,1992
103874,Bram Stoker's Dracula,1992
103875,Brandnacht,1992
103881,The Bridge,1992
103893,Buffy the Vampire Slayer,1992
103919,Candyman,1992
103923,Captain America,1990
103924,Captain Ron,1992
103933,Center of the Web,1992
103936,Chain of Desire,1992
103939,Chaplin,1992
103948,Chechu y familia,1992
103962,Christopher Columbus: The Discovery,1992
103976,City of Joy,1992
103982,Cold Heaven,1991
103992,Comment font les gens,1993
103994,Like Water for Chocolate,1992
104003,Barjo,1992
104006,Consenting Adults,1992
104009,Cool World,1992
104027,CrissCross,1992
104028,The Black Bomber,1992
104029,Cronos,1993
104030,Crossing the Bridge,1992
104036,The Crying Game,1992
104040,The Cutting Edge,1992
104053,Trauma,1993
104054,Dark Horse,1992
104070,Death Becomes Her,1992
104073,Deep Cover,1992
104080,Delta Heat,1992
104103,Breath of Life,1990
104105,Diên Biên Phú,1992
104107,Diggstown,1992
104112,Distant Justice,1992
104114,The Distinguished Gentleman,1992
104119,Dolly Dearest,1991
104129,The Touch,1992
104135,Double Trouble,1992
104142,Driving Me Crazy,1991
104155,Dust Devil,1992
104181,Wuthering Heights,1992
104187,Encino Man,1992
104200,Behind the Scenes: A Portrait of Pierre Guffroy,1992
104201,Equinox,1992
104213,The Events Leading Up to My Death,1991
104215,Excessive Force,1993
104231,Far and Away,1992
